season,week,celebrity_name,fan_vote_share,fan_rank,mean,std,cv,certainty,ci_low,ci_high,ci_width,judge_total,eliminated,week_type,regime
6,2,Marlee Matlin,0.08596253774371017,4.0,0.08612560403697749,0.0008457901094829182,0.009820425864529015,0.9902750770206282,0.08462390814768248,0.08753826526784379,0.0029143571201613178,24.0,False,multi_elim,percent
6,2,Shannon Elizabeth,0.08596253774371017,5.0,0.08607925700057666,0.000787145633814588,0.009144428765333265,0.990938434078736,0.08459479209750152,0.08737343437657724,0.0027786422790757187,24.0,False,multi_elim,percent
6,2,Marissa Jaret Winokur,0.08300427715565771,7.0,0.08310373726379953,0.0007786788193294109,0.009369961507959858,0.9907170196605004,0.08160767956751416,0.08454525973790174,0.0029375801703875742,21.0,False,multi_elim,percent
6,2,Jason Taylor,0.08902623031679652,1.0,0.0891544058090689,0.0010413185557810712,0.011679944993533309,0.988454901126257,0.08725139625651483,0.09077356433830895,0.0035221680817941192,27.0,False,multi_elim,percent
6,2,Kristi Yamaguchi,0.08902623031679652,2.0,0.0890483836482561,0.0007544679650724152,0.00847256215286947,0.9915986190692364,0.08769533643318773,0.09028802963710673,0.002592693203919,27.0,False,multi_elim,percent
6,2,Monica Seles,0.08119521341361872,9.0,0.0810275787368333,0.002986824288851445,0.0368618232879974,0.9644486637852046,0.07687698101968968,0.08641003606090986,0.009533055041220179,15.0,True,multi_elim,percent
6,2,Penn Jillette,0.07339743365763784,12.0,0.07309012431614091,0.002745180770275895,0.03755884664256428,0.9638007552399549,0.06818182528750236,0.07801298509692646,0.009831159809424103,17.0,True,multi_elim,percent
6,2,Adam Carolla,0.08108887983099072,10.0,0.08107876448468199,0.0006387178853151794,0.007877745663426467,0.9921838281504658,0.08003464894930895,0.08218877140546157,0.002154122456152624,19.0,False,multi_elim,percent
6,2,Mario,0.0879930555552654,3.0,0.08795348035697283,0.0006919742080507957,0.007867502289190958,0.9921939121250349,0.08673087187989834,0.08900450282750177,0.002273630947603439,26.0,False,multi_elim,percent
6,3,Cristian de la Fuente,0.10416396118663242,3.0,0.09761574639133357,0.000580689964657063,0.00594873251625946,0.9940864456368671,0.0965936271785986,0.09866419321562048,0.0020705660370218815,25.0,False,single_elim,percent
6,3,Steve Guttenberg,0.08636303297557772,10.0,0.001091780795454571,6.901048181218914e-07,0.000632091003061252,0.9993683082835894,0.0010904932822741722,0.0010928987848289027,2.405502554730498e-06,21.0,True,single_elim,percent
6,3,Priscilla Presley,0.10554359626521834,2.0,0.09891370745089655,0.0006286747596779361,0.006355790070754625,0.9936843508692806,0.09777988235891176,0.10027578059605416,0.0024958982371423993,26.0,False,single_elim,percent
6,3,Marlee Matlin,0.09882342073304613,6.0,0.09266276719258384,0.0004766526431768516,0.005143950020251499,0.9948823747880611,0.09181592216977488,0.09357554094963713,0.0017596187798622487,21.0,False,single_elim,percent
6,3,Shannon Elizabeth,0.10280236029503104,4.0,0.09630623477634824,0.0006223458787307492,0.006462155645229218,0.9935793356869078,0.09520093804719791,0.09744747161879466,0.002246533571596751,24.0,False,single_elim,percent
6,3,Marissa Jaret Winokur,0.09625672483489192,9.0,0.09028033459680462,0.0004933067325628929,0.005464165975525228,0.9945655288766818,0.0894363064813615,0.0910742829112661,0.0016379764299045974,19.0,False,single_elim,percent
6,3,Jason Taylor,0.1014585578527867,5.0,0.09503547939601267,0.0006176190679272283,0.006498826247338752,0.9935431357912566,0.09404985167461226,0.09614843537292216,0.002098583698309897,23.0,False,single_elim,percent
6,3,Kristi Yamaguchi,0.10694150439072356,1.0,0.10011790860435583,0.00045507475533286995,0.004545388149598952,0.9954751789185239,0.09913415810978854,0.10094113910415727,0.001806980994368726,27.0,False,single_elim,percent
6,3,Adam Carolla,0.09882342073304613,8.0,0.09258508605007106,0.0005132609503629301,0.00554366769271406,0.9944868951286477,0.09187420657796255,0.09353403935441189,0.0016598327764493354,21.0,False,single_elim,percent
6,3,Mario,0.09882342073304613,7.0,0.09262123580146722,0.0006599166189282113,0.0071248954218526795,0.9929255095825348,0.09141273082508779,0.09370761410827987,0.0022948832831920785,21.0,False,single_elim,percent
6,4,Cristian de la Fuente,0.1125029227876283,4.0,0.09882299039715894,0.0006101155227068174,0.0061738217013554125,0.9938640604951181,0.09755601839731054,0.09986297869976112,0.0023069603024505753,26.0,False,single_elim,percent
6,4,Priscilla Presley,0.10665996407005725,8.0,0.09342280724815581,0.0004899396334116947,0.0052443257470339635,0.994783033723531,0.09255233632823084,0.09426233340506142,0.0017099970768305744,22.0,False,single_elim,percent
6,4,Marlee Matlin,0.10954249267889088,6.0,0.09600837292758266,0.0005363074919455114,0.005586049170420149,0.9944449814364187,0.09503799896182198,0.09688957037189053,0.0018515714100685449,24.0,False,single_elim,percent
6,4,Shannon Elizabeth,0.11554335971576876,3.0,0.10115903005067493,0.0006223908774778783,0.006152598311451739,0.9938850246754051,0.09994551755690022,0.1022836297802181,0.0023381122233178814,28.0,False,single_elim,percent
6,4,Marissa Jaret Winokur,0.10954249267889088,5.0,0.09587816209299584,0.0005329310401563759,0.005558419441118052,0.9944723058017779,0.09495275606742072,0.09690960233683597,0.001956846269415252,24.0,False,single_elim,percent
6,4,Jason Taylor,0.11709425416549787,2.0,0.10225531075364534,0.0007143237088059785,0.006985688112834895,0.9930627731900276,0.10113220367043933,0.10367859851469326,0.002546394844253924,29.0,False,single_elim,percent
6,4,Kristi Yamaguchi,0.11709425416549787,1.0,0.10264141237047868,0.0007291060883500821,0.007103430004630224,0.9929466728113541,0.10117614867558,0.10398921960576965,0.0028130709301896484,29.0,False,single_elim,percent
6,4,Adam Carolla,0.10247776705887725,9.0,0.0010888555131506293,5.090014650029276e-07,0.00046746465334975414,0.9995327537677482,0.0010882006453650955,0.0010898097981149656,1.6091527498701165e-06,19.0,True,single_elim,percent
6,4,Mario,0.10954249267889088,7.0,0.0959552248984871,0.0005840718746424854,0.0060869210119655955,0.9939499054357618,0.09463199246662775,0.09681899787181297,0.0021870054051852245,24.0,False,single_elim,percent
6,5,Cristian de la Fuente,0.12206216527893447,6.0,0.0990051684572428,0.0007814508492508135,0.007893030853114475,0.9921687811985033,0.09764262753021602,0.10034048638361483,0.0026978588533988074,23.0,False,single_elim,percent
6,5,Priscilla Presley,0.1183821820313007,8.0,0.0010950929526766162,7.3776939751514e-07,0.0006737048172138181,0.9993267487553928,0.0010939117350426157,0.0010967030194298356,2.791284387219971e-06,21.0,True,single_elim,percent
6,5,Marlee Matlin,0.12020809236147763,7.0,0.09761365055734329,0.0005311333341663215,0.0054411788836265925,0.994588267321945,0.09638717881516207,0.09835199333129763,0.00196481451613556,22.0,False,single_elim,percent
6,5,Shannon Elizabeth,0.12206216527893447,5.0,0.09888280532734,0.0006388998691873372,0.006461182680571547,0.9935802961984453,0.09784009959948058,0.10001355274197216,0.00217345314249158,23.0,False,single_elim,percent
6,5,Marissa Jaret Winokur,0.12394483515950518,4.0,0.10027658032913102,0.0006856511489730403,0.006837600033054319,0.9932088352353649,0.09926153794748942,0.10157091391777157,0.0023093759702821487,24.0,False,single_elim,percent
6,5,Jason Taylor,0.12976887145613733,2.0,0.10525281189122188,0.0007342091956761634,0.006975672977126388,0.9930726499514106,0.10408869710490419,0.10661652255585885,0.00252782545095466,27.0,False,single_elim,percent
6,5,Kristi Yamaguchi,0.13380281697757282,1.0,0.1082068190471984,0.0007771002256901307,0.007181619721684729,0.9928695881844337,0.106724795617174,0.10933010656122591,0.0026053109440519057,29.0,False,single_elim,percent
6,5,Mario,0.12976887145613733,3.0,0.1050340778100401,0.0005833834285794861,0.00555423002460751,0.994476449047933,0.1037723082421156,0.10585019645373694,0.0020778882116213454,27.0,False,single_elim,percent
6,6,Cristian de la Fuente,0.145797139092258,3.0,0.10809285406106146,0.0008503021666300949,0.007866404990562657,0.9921949923604843,0.10629218873343078,0.1093011011045815,0.00300891237115071,27.0,False,single_elim,percent
6,6,Marlee Matlin,0.13192270689326838,7.0,0.001096840714555605,6.073389728005672e-07,0.0005537166561569845,0.9994465897763016,0.0010959897655669205,0.001098005459120709,2.015693553788578e-06,21.0,True,single_elim,percent
6,6,Shannon Elizabeth,0.13868652871257914,6.0,0.10295075726057612,0.0007822694146216072,0.007598481404479856,0.992458820110677,0.10158455804796027,0.10426830980911027,0.0026837517611500022,24.0,False,single_elim,percent
6,6,Marissa Jaret Winokur,0.14338732434609555,4.0,0.1064384283506722,0.0007713461875868771,0.007246876899061294,0.9928052624780812,0.10533359572016622,0.10793833772313213,0.0026047420029659124,26.0,False,single_elim,percent
6,6,Jason Taylor,0.13868652871257914,5.0,0.10329946779517925,0.0008211911331020876,0.007949616301318551,0.9921130816731795,0.1013979461936461,0.10454006920508464,0.0031421230114385412,24.0,False,single_elim,percent
6,6,Kristi Yamaguchi,0.15327231826200574,1.0,0.11368689991595303,0.0007544765674297321,0.006636442439608301,0.9934073095709463,0.11193227555510724,0.11469710854499092,0.0027648329898836838,30.0,False,single_elim,percent
6,6,Mario,0.14824745398121414,2.0,0.10972642223310064,0.0007151196374624633,0.006517296590089097,0.9935249035340291,0.10845951663601025,0.11091334791736082,0.0024538312813505714,28.0,False,single_elim,percent
6,7,Cristian de la Fuente,0.16199537434676997,5.0,0.10772520802909528,0.0010512033179640575,0.00975819250848084,0.990336109594477,0.10613816152985962,0.10935133044287078,0.003213168913011155,23.0,False,single_elim,percent
6,7,Shannon Elizabeth,0.14437292546252842,6.0,0.0011119763756105893,1.242129034117017e-06,0.0011170462442918003,0.9988842001557336,0.0011094435215953848,0.001114260842776398,4.817321181013268e-06,25.5,True,single_elim,percent
6,7,Marissa Jaret Winokur,0.17171226680477336,3.0,0.11437092795486789,0.0009539440548664683,0.008340791422475,0.9917282019199992,0.11315857663506586,0.11634557751840122,0.0031870008833353586,26.0,False,single_elim,percent
6,7,Jason Taylor,0.17678714215414223,1.0,0.1172603693212406,0.0009180192507284006,0.007828896122725328,0.9922319193735719,0.11541664057239369,0.11894727829084498,0.0035306377184512877,27.5,False,single_elim,percent
6,7,Kristi Yamaguchi,0.17507906717618452,2.0,0.11669519171318204,0.0007645123239389472,0.006551360966251251,0.9934912800078456,0.11553452089387695,0.11813137788502849,0.0025968569911515443,27.0,False,single_elim,percent
6,7,Mario,0.17005322405560155,4.0,0.11329244529416607,0.0009024644836737025,0.007965795789211149,0.9920971566470922,0.11175502507326882,0.11509156924356131,0.003336544170292499,25.5,False,single_elim,percent
6,8,Cristian de la Fuente,0.2121747848622651,1.0,0.1290148365054186,0.0013439764566222966,0.010417224042025972,0.9896901757074633,0.1265088788225647,0.13133073275277402,0.004821853930209313,28.5,False,single_elim,percent
6,8,Marissa Jaret Winokur,0.19612627392331414,4.0,0.11957127077834119,0.0012884620895296346,0.010775682830352783,0.9893391946270622,0.11707362795938607,0.12138667873505865,0.0043130507756725806,25.0,False,single_elim,percent
6,8,Jason Taylor,0.20058349953988489,3.0,0.12210730678081323,0.0013668726340909,0.011194028188210579,0.9889298909248235,0.11972545114772723,0.12431069190565001,0.004585240757922784,26.0,False,single_elim,percent
6,8,Kristi Yamaguchi,0.20745998584615544,2.0,0.12625980319265143,0.0013026551712823657,0.010317259637215899,0.9897880991947811,0.12430278176728514,0.129062422033497,0.004759640266211854,27.5,False,single_elim,percent
6,8,Mario,0.18365545582838053,5.0,0.0011226781884486996,1.2972918560586527e-06,0.0011555331433411313,0.9988458005723516,0.00112051039339665,0.0011248242200948965,4.313826698246464e-06,26.5,True,single_elim,percent
6,9,Cristian de la Fuente,0.25335047005478734,2.0,0.14164232669820884,0.0013585406631422363,0.00959134670271846,0.9904997732656452,0.13952960023586133,0.14433270758867986,0.004803107352818525,28.0,False,single_elim,percent
6,9,Marissa Jaret Winokur,0.2399014784810164,4.0,0.0011344565153868025,1.634784042146224e-06,0.0014410283866974228,0.9985610451880338,0.0011321110226749924,0.0011373967301000158,5.285707425023347e-06,26.0,True,single_elim,percent
6,9,Jason Taylor,0.24991913952439054,3.0,0.14047823202309473,0.0013410567401987749,0.009546366870408107,0.9905439044865252,0.13782840829285986,0.14282757083566885,0.004999162542808994,27.5,False,single_elim,percent
6,9,Kristi Yamaguchi,0.2568289119398057,1.0,0.1440818038703636,0.0018589463375933738,0.012902020155618994,0.9872623216274792,0.14043438845920397,0.1473055935005863,0.006871205041382333,28.5,False,single_elim,percent
6,10,Cristian de la Fuente,0.18181818181818182,3.0,0.17331022530329293,5.551115123125783e-17,3.202993426043576e-16,0.9999999999999998,0.17331022530329288,0.17331022530329288,0.0,26.0,False,finals,percent
6,10,Jason Taylor,0.27272727272727276,2.0,0.2599653379549395,1.1102230246251565e-16,4.270657901391433e-16,0.9999999999999996,0.25996533795493937,0.25996533795493937,0.0,28.5,False,finals,percent
6,10,Kristi Yamaguchi,0.5454545454545455,1.0,0.519930675909879,2.220446049250313e-16,4.270657901391433e-16,0.9999999999999996,0.5199306759098787,0.5199306759098787,0.0,30.0,False,finals,percent
7,1,Ted McGinley,0.06259375991225621,13.0,0.06237859202954453,0.0018316813038596162,0.02936394112570018,0.9714737033691037,0.05901482667577761,0.06561000754740513,0.006595180871627526,18.5,True,multi_elim,percent
7,1,Cloris Leachman,0.07345838259762269,12.0,0.07347736636349718,0.00020388075842287908,0.002774742325606338,0.9972329355651985,0.07320832811080417,0.07394154841110849,0.0007332203003043158,16.0,False,multi_elim,percent
7,1,Susan Lucci,0.0756775028063391,9.0,0.07566777712821605,0.0005444701369385177,0.0071955349767435966,0.9928558708544019,0.07483797311784324,0.0766834855344239,0.0018455124165806663,18.5,False,multi_elim,percent
7,1,Cody Linley,0.07750096991116406,7.0,0.07749402706008233,0.00047978647860338935,0.006191270434705934,0.9938468255324545,0.07664391367380326,0.07833403138422182,0.0016901177104185622,20.5,False,multi_elim,percent
7,1,Misty May-Treanor,0.07796366089863796,6.0,0.07788763654619023,0.0004350661955535503,0.005585818428262874,0.9944452096221946,0.07712957775401087,0.07871856206275651,0.0015889843087456418,21.0,False,multi_elim,percent
7,1,Maurice Greene,0.07658380943741386,8.0,0.07644296111130758,0.0005640502357868607,0.007378707307865203,0.9926753392201586,0.07567827214703736,0.07756919624153275,0.001890924094495386,19.5,False,multi_elim,percent
7,1,Warren Sapp,0.07842911421218515,4.0,0.07834701735706773,0.0005583967451673912,0.007127224034866439,0.9929232138057865,0.07735783469112673,0.07919944329827322,0.0018416086071464943,21.5,False,multi_elim,percent
7,1,Jeffrey Ross,0.0882551143653384,1.0,0.08888495959221789,0.0023426535533632564,0.026356017532221075,0.974320784326289,0.08511622757711469,0.09251346716144958,0.007397239584334886,12.0,True,multi_elim,percent
7,1,Toni Braxton,0.07936837388175591,3.0,0.0793993999402606,0.0007271120324687644,0.009157651481193019,0.9909254500842838,0.07828680142873524,0.080705794946773,0.0024189935180377597,22.5,False,multi_elim,percent
